horizon,mse,rmse,mae,mape,mdape,smape,coverage
182 days,15.1357681886414,3.8904714609724875,2.888695663306504,0.00997528009223873,0.006982817069055738,0.009938443268499152,0.5902140672782874
183 days,14.97519309779298,3.8697794637153393,2.871696622457723,0.00991182477027718,0.006590813703242227,0.009876398456525952,0.6085626911314984
184 days,14.947592137553926,3.8662116002042524,2.863703856939758,0.009878689134724691,0.006982817069055738,0.009845013649577784,0.6085626911314984
185 days,14.579979887945589,3.8183739848194005,2.8250948003649503,0.009738190220774047,0.006590813703242227,0.009706761850597151,0.6269113149847094
186 days,14.170269377095881,3.764341825219368,2.805495385410897,0.009663754580266295,0.006189784515969592,0.009634914766531173,0.6299694189602447
187 days,13.955872393442224,3.7357559333342727,2.7975961177106754,0.009632596873103695,0.006590813703242227,0.009605465117481705,0.6299694189602447
188 days,13.67267522340979,3.69765807280903,2.7770259722362822,0.00955802608386333,0.006590813703242227,0.009532561624156478,0.6299694189602447
189 days,13.167360952872677,3.6286858437832112,2.7472512689203175,0.009447908084202662,0.006982817069055738,0.009425618843521858,0.6299694189602447
190 days,12.282909888611117,3.5046982592815485,2.6764305875606267,0.009190099798525314,0.00683567940243526,0.00917348626004945,0.6391437308868502
191 days,11.502692066638355,3.3915618919073784,2.6058950023546794,0.008937226381350931,0.006189784515969592,0.00892497783597883,0.6483180428134557
192 days,11.03672544597113,3.322156746147167,2.5650532532375414,0.008790515828690015,0.006189784515969592,0.008780810952479035,0.6483180428134557
193 days,10.98808104573937,3.3148274533886934,2.5501740270979076,0.008741589761732083,0.005576296208888384,0.008731034645610614,0.654434250764526
194 days,11.017313216167516,3.3192338296913513,2.5391942912815284,0.008707583368733143,0.005576296208888384,0.008695643457322013,0.6636085626911314
195 days,11.171861158128898,3.3424334186530773,2.5591651755223914,0.008782262162570423,0.006002385192003279,0.008767933987706774,0.6666666666666667
196 days,11.044791916915592,3.3233705656931476,2.5543929915050887,0.008767009074891875,0.006189784515969592,0.008751677421690151,0.6758409785932722
197 days,10.715672988612761,3.2734802563346492,2.510420239950173,0.008611985951731894,0.006189784515969592,0.008597216203063768,0.6819571865443425
198 days,10.295026316927018,3.2085863424453795,2.455631775103351,0.00842532880185069,0.006006869579827974,0.008410181096768568,0.691131498470948
199 days,10.074181169096809,3.173985061259238,2.4254249436524487,0.008325716623879185,0.006002385192003279,0.008309154207170797,0.6941896024464832
200 days,9.878636922003302,3.1430298951812885,2.3950568614450196,0.008224795612753424,0.005784786621888533,0.008207146904025409,0.7033639143730888
201 days,9.592763738563477,3.097218710159726,2.349105116681388,0.008066754931444984,0.005784786621888533,0.008049792877638049,0.7186544342507645
202 days,8.992727571187201,2.9987876835793497,2.2535139354941807,0.007734771138044793,0.005515804142671056,0.007719393664014502,0.7370030581039755
203 days,8.485262133037313,2.912947327542555,2.20207770070971,0.007553610435942508,0.005489072345842768,0.007539630690349953,0.7553516819571865
204 days,8.30939079494319,2.8826013936968793,2.183507007792569,0.0074915225442399366,0.005515804142671056,0.007476756406899159,0.7584097859327218
205 days,8.045628169349337,2.8364816532721195,2.15819596178306,0.007404053331147153,0.005515804142671056,0.007389179969612255,0.764525993883792
206 days,7.821923800148196,2.796770244433424,2.1340522631206866,0.00731958003070964,0.005515804142671056,0.00730499724499026,0.7737003058103975
207 days,7.717394122648742,2.778019820420427,2.122702511150406,0.0072791367791565555,0.005515804142671056,0.007264713563484538,0.7828746177370031
208 days,7.53931686456679,2.7457816491059135,2.098740096859118,0.007194172518489956,0.005489072345842768,0.007180542828083888,0.8012232415902141
209 days,7.4057048170420785,2.7213424659608862,2.0800513851746714,0.007131055266348074,0.005489072345842768,0.007116849869648527,0.8012232415902141
210 days,7.388935622567991,2.71825966798023,2.0772189267423564,0.00712221507028882,0.005489072345842768,0.00710711196707569,0.8012232415902141
211 days,7.693552107862841,2.773725312258379,2.11975350649455,0.007268991335622337,0.005515804142671056,0.007252982515506012,0.7889908256880734
212 days,8.14453168998624,2.8538625912938134,2.204499553547751,0.0075601406917109315,0.005784786621888533,0.007543146407123823,0.7706422018348624
213 days,8.675633201977591,2.9454427853851772,2.293059113064121,0.007866695696103619,0.006006869579827974,0.007847794602205038,0.7522935779816514
214 days,9.064506684337617,3.0107319183775925,2.3659095052277386,0.008116417183368913,0.00683567940243526,0.008096905208410662,0.7339449541284404
215 days,9.752324817191012,3.1228712456953795,2.4693158649405067,0.008473330083382795,0.0071974118115933905,0.008451456783781997,0.7155963302752294
216 days,10.365401019768932,3.219534286161421,2.5716171131101224,0.008826157121059414,0.007217005058267491,0.008802103530820454,0.7064220183486238
217 days,11.312922773176114,3.3634688601466363,2.6970160716015363,0.009261056577417453,0.0072891962954262585,0.009233406763026076,0.6880733944954128
218 days,12.008842671124897,3.465377709734524,2.7880203007609103,0.00957976659361382,0.0078008652071279595,0.009548558388116241,0.6697247706422018
219 days,12.712663828866582,3.565482271568123,2.8441576885205686,0.009784591177230618,0.0078008652071279595,0.009748199745242183,0.6605504587155964
220 days,13.070343364921207,3.6152929846585335,2.858333259373582,0.009845775369588382,0.0072891962954262585,0.009804549221785063,0.6636085626911314
221 days,13.345738766829955,3.6531820057081683,2.8880395642711223,0.009954140539685425,0.0078008652071279595,0.00991017507889465,0.6605504587155964
222 days,13.375479076151745,3.6572502069385058,2.8919767291480176,0.009968562896312063,0.007845844221457366,0.00992410027853895,0.6574923547400612
223 days,13.3453970391143,3.6531352341672623,2.90355891346166,0.010003832216533844,0.007845844221457366,0.009960208686537428,0.6574923547400612
224 days,13.473560289422878,3.6706348619037112,2.933838317422674,0.010103642826447634,0.008028005210453978,0.010060382458519446,0.6483180428134557
225 days,13.229599235932538,3.637251604705473,2.9179127353208196,0.010040734967441258,0.008295975435740932,0.00999983580800269,0.6574923547400612
226 days,13.124071634065658,3.622716057610044,2.905368327284177,0.00999417799553827,0.008232980509048745,0.009954253128046065,0.6605504587155964
227 days,13.17103494021748,3.629192050610918,2.9142700867260904,0.010024627884381554,0.008295975435740932,0.00998449716570948,0.6605504587155964
228 days,13.104795370163403,3.6200546087266976,2.907102394292211,0.009998359318792822,0.008232980509048745,0.009958646702908698,0.6574923547400612
229 days,12.993207952497706,3.604609264885406,2.8953442633671598,0.009955703036774276,0.008232980509048745,0.009916671230358642,0.6574923547400612
230 days,12.973766912279485,3.601911563639436,2.892742499826596,0.009946088068712574,0.008232980509048745,0.009906972140029523,0.6574923547400612
231 days,12.744793080789556,3.5699850252892595,2.8641005355031313,0.009844303441890708,0.008295975435740932,0.009806481019212278,0.6666666666666667
232 days,12.940253642914266,3.5972564049445053,2.8847361018457938,0.00991859460198395,0.008295975435740932,0.009879303777636548,0.6605504587155964
233 days,13.9184158059235,3.7307393109038722,2.972167438099313,0.010232435667161392,0.008335398824913758,0.010186886220202179,0.6574923547400612
234 days,15.00616111186179,3.8737786606699394,3.0638507390602063,0.010558371101379038,0.008606325570562175,0.010506605558745188,0.6574923547400612
235 days,15.73266956694331,3.966442936302413,3.1271785983282894,0.01078214881816872,0.008690292834701907,0.010726357932979184,0.6574923547400612
236 days,16.288308770750977,4.035877695217111,3.184777494141494,0.010987248382797124,0.008690292834701907,0.01092773144084663,0.6513761467889908
237 days,16.77407016307194,4.095615968700184,3.228446177824782,0.011145042180364726,0.008717146102242834,0.011081838867891831,0.6422018348623854
